TEMP,DO,pH,NITRATE_N_NITRITE_N,ClassLabel
10.237501136013078,5.7997348294347155,7.0237501136013085,4.762498860387453,2
10.29229317304292,7.0,7.032750769492649,4.855607818868059,2
10.462216361150501,6.0,7.061664538967584,5.1863855356332165,2
10.365309852283083,6.0,7.054796478385709,5.401840840597885,2
10.203993597866024,7.0,7.020399359786603,4.796006401133977,2
10.130146405734077,7.0,7.014767588412187,4.943477405774849,2
11.776222145365612,5.0,7.135559016353109,3.760473105579192,2
10.978746799822783,5.842301448810879,7.146812020131116,6.076621481278158,2
12.903999693359616,6.676752805277589,7.18891549517174,3.3908670217821952,2
10.171744148633847,6.070426734062235,7.017174414863384,4.828255849859141,2
11.884859861110805,7.0,7.141324459715636,3.716886283209013,2
10.426183374747477,7.0,7.042633503589186,4.574453602102284,2
10.437533039046018,7.0,7.0437533039046025,4.562466964123255,2
10.201117569441259,5.571652049086598,7.020111756944125,4.798882429842221,2
11.004263315702945,5.0,7.0927822336121125,4.093269712913168,2
11.645432045956426,5.286555332848295,7.246814807321825,6.809975253122234,2
11.00898523543349,6.8991545849936875,7.099339854691258,4.010902221350834,2
10.069681715484604,5.0,7.00696817154846,4.930318286333881,2
11.518525976429913,6.0,7.227778895964486,6.670378571808624,2
10.645922248773974,7.0,7.064592224877398,4.3540777524526595,2
10.159157784053395,7.0,7.01591577840534,4.8408422179188335,2
10.041559727541053,6.37214923678618,7.004155972754105,4.958440273691843,2
10.633820613394924,5.0,7.063382061339492,4.366179386659056,2
13.37429405287298,5.242850753057226,7.214148752350212,3.198675758151795,2
10.32869500047238,5.0,7.032869500047238,4.671304999527621,2
10.467792382511433,6.232583663167716,7.0701688581441315,5.514571623832243,2
10.620767750073608,6.0,7.062076775007361,4.379232246926392,2
11.758101848425454,5.0,7.2637152772638185,6.933912030901833,2
10.59868342150248,5.0,7.0598683421502475,4.40131657849752,2
10.417991443849338,5.0,7.041799144384934,4.582008557045705,2
10.973378884849412,6.0,7.097104522587033,4.02959869570746,2
10.51495496524367,5.2105437091580225,7.051495496524367,4.485045037966876,2
11.495810983751998,5.797231149368595,7.224371647164183,6.645392079924428,2
10.43029660417672,5.0,7.043029660417672,4.569703398702158,2
10.321484387245444,7.0,7.037922736156654,4.921036107556363,2
10.375628033677968,5.0,7.0375628033677975,4.6243719671562005,2
13.246521750917182,6.785494088875541,7.2068610792189185,3.25640537639616,2
10.111368724201979,6.0,7.013571506428616,4.990885902332113,2
10.863045536495898,6.087164134994842,7.08630455364959,4.136954458765595,2
11.732325903197149,5.714300424832761,7.259848885408122,6.905558493231061,2
11.457314575339494,5.357396609425654,7.218597186300924,6.603046031303029,2
10.84904919181198,6.424288517932621,7.084904919181198,4.150950806036597,2
10.451791967745397,6.0,7.067768795348288,5.496971165579374,2
10.122258329977353,7.0,7.012225832997736,4.877741668724705,2
11.429319813432802,6.51531775737098,7.21439797201492,6.572251795776083,2
10.526258732380036,7.0,7.052625873238004,4.473741266378472,2
11.108895800728362,6.351956036340334,7.101967630266844,4.0049416693000754,2
11.733660512883171,6.0,7.133369631054577,3.77666418130227,2
10.66587051883618,7.0,7.099880578535697,5.732457574560877,2
12.655840478438863,6.6577101061214465,7.063243619762549,1.3627899027980364,2
10.27683211781018,5.496370267078171,7.027683211781018,4.723167880189821,2
11.11651854669145,6.0,7.167477781675484,6.228170399391198,2
10.259398048000152,5.8721032590184,7.025939804800015,4.740601951744054,2
10.82775722487538,5.468746922620316,7.124163584496933,5.910532951425425,2
10.325379986696364,7.0,7.032537998669636,4.674620010443399,2
10.607817148565596,5.0,7.060781714856559,4.392182855630063,2
11.831686590698922,6.0280505531416395,7.139803869992076,3.721615997069758,2
10.272722013963158,6.0,7.031987153572359,4.925305977440034,2
11.08307254468597,6.0,7.162460881532999,6.191379800795395,2
10.499711843816309,7.0,7.049971184381631,4.5002881574935145,2
11.784059200064004,6.169492763926088,7.2676088800096,6.962465119748375,2
10.693226448573357,5.0,7.069322644857335,4.306773553176261,2
11.541674556135558,5.23859049885357,7.231251183420334,6.695842013510524,2
10.61785885720134,5.85080659372092,7.061785885720134,4.382141146201888,2
10.787167477836968,7.0,7.078716747783696,4.212832521569753,2
11.105575763123365,6.0,7.165836364468506,6.216133337572699,2
10.226551695776834,5.0,7.022655169577684,4.773448304223165,2
10.900880422057579,5.0,7.13513206362122,5.990968465263336,2
10.532123525633194,7.0,7.079668814761017,5.579047856117855,2
10.818194440649668,6.0,7.081819444064967,4.181805558613818,2
10.885556657648769,5.441852891237739,7.0885556657648765,4.114443342700114,2
10.373013886021216,7.0,7.04490963018713,4.946532253306605,2
10.018944951624748,5.0,7.001894495162475,4.981055048443903,2
10.546824612041952,5.0,7.0546824612041945,4.453175387706413,2
11.148387418697911,6.578398024136968,7.172258113226288,6.26322616325411,2
10.479493902954252,6.0,7.071924085443137,5.527443289323389,2
11.005361144798051,6.34348003263168,7.150804171391448,6.105897259651776,2
10.230648476604685,7.0,7.023064847660469,4.769351524039999,2
11.644100883939226,6.84572683101692,7.246615132936611,6.8085109759446905,2
11.540554116791604,6.532332624966943,7.23108311781724,6.694609529261758,2
11.664492857118724,5.560253895001199,7.249673928727428,6.8309421429088175,2
10.855059037058325,6.964150743569747,7.085505903705832,4.144940964726579,2
10.96159323771774,6.0,7.096159323771774,4.038406761673834,2
10.462738229225328,7.0,7.046273822922532,4.537261773112493,2
10.223462592743635,7.0,7.0223462592743635,4.77653741123904,2
10.691699853307124,6.0,7.103754977996069,5.760869839141943,2
10.702993193636074,5.0,7.102168087036222,5.635495032535097,2
10.367636507713936,7.0,7.036763650771394,4.632363493040143,2
10.876616789873259,6.701501751976101,7.087661678987327,4.123383210738756,2
10.844745926043375,7.0,6.981767863298061,1.6170155026538553,2
10.219125758214057,7.0,7.021912575821406,4.780874244267505,2
10.473681150288355,7.0,7.047368115028835,4.526318848762756,2
11.887694928741503,5.0,7.283154238893346,7.076464420272619,2
10.240087673157568,7.0,7.035736086342011,5.25245970891349,2
10.77681133463043,5.0,7.0776811334630425,4.2231886677796355,2
10.984031619874488,5.357468305061046,7.147604743623706,6.082434783359659,2
12.014738598436884,5.0,7.085298057350911,2.5876165441751544,2
10.460091888087446,5.0,7.046009188808744,4.5399081119125535,2
11.119526248702604,6.481461929910621,7.1039380895696596,3.9827332870855927,2
11.210099915046154,6.083102708266208,7.181514987256924,6.331109903800077,2
10.00219925991233,5.0,7.000219925991233,4.997800740500587,2
11.198747123669703,5.881223840564722,7.179812068050455,6.318621831917897,2
10.179001301274042,6.0,7.017900130127404,4.8209986958546445,2
10.059914314215822,5.383153480972243,7.005991431421583,4.940085687784177,2
10.292564908167357,7.0,7.032163479602615,4.829528620839588,2
11.693849222644566,6.024084268783808,7.254077383396686,6.863234146884937,2
11.210090618343617,6.0,7.109634823672358,3.935036237352438,2
10.41513952781202,7.0,7.04283213292649,4.640224038290043,2
10.28079759157035,6.6116406469104545,7.028079759157035,4.719202405818009,2
10.766333598762639,7.0,7.076633359876264,4.233666403405071,2
10.843871767922789,5.0,7.126580765498691,5.928258945335613,2
10.656950069571502,5.0,7.06569500695715,4.34304993043056,2
10.653699261451756,5.0,7.065369926145176,4.3463007387842705,2
10.426782772468355,6.0,7.042678277246836,4.573217225822177,2
10.219039191089546,5.0,7.021903919108955,4.780960812680011,2
10.22845007408023,7.0,7.022984923082156,4.77742638032013,2
10.279624436989376,7.0,7.027962443698938,4.7203755619329515,2
10.685045763846029,7.0,7.068504576384603,4.314954231828538,2
11.482731964388806,7.0,7.222409794658321,6.631005161014452,2
10.789015312875254,7.0,7.078901531287525,4.210984688546849,2
11.116384643202835,6.437110234158466,7.16745769719898,6.228023111397339,2
10.414937676228943,7.0,7.041493767622894,4.585062326568695,2
10.745896489969834,7.0,7.074589648996984,4.254103507921352,2
11.529758712237463,5.763285750693704,7.2294638064539765,6.682734581644783,2
10.417220486047135,7.0,7.041722048604713,4.582779516210376,2
10.536387935451348,5.0,7.053638793545135,4.463612064548652,2
10.346345424184728,5.0,7.034634542418473,4.653654575475687,2
11.759291970679621,5.0,7.263893795101944,6.935221164307986,2
10.699222663279762,5.0,7.06866628024416,4.316802788836351,2
10.526984345566698,6.0,7.079047652835006,5.579682784123369,2
11.02427004015663,5.885661291096937,7.153640505966325,6.1266970448292755,2
10.716286501654988,5.0,7.071628650165499,4.28371349921183,2
10.561070140139304,6.0,7.0561070140139295,4.4389298581300745,2
10.190779393930372,6.041838765992729,7.028616909089556,5.209857335239732,2
10.699480099552426,5.172956521507583,7.069948009955243,4.300519898755747,2
10.232735032693595,7.0,7.02327350326936,4.767264966589305,2
11.062074152147334,6.0,7.159311122478437,6.168281565300091,2
11.508637033183025,5.784899107183016,7.2262955546925545,6.659500734791934,2
10.058158144274604,6.0,7.00581581442746,4.941841855463408,2
10.353892469060785,7.0,7.035389246906079,4.64610753136701,2
10.340144078313813,7.0,7.034014407831381,4.659855917686188,2
10.674325711290923,6.616414399273559,7.067432571129093,4.325674291476249,2
10.752434489595574,6.641319956898254,7.112865173439336,5.82767793891381,2
11.292114427991764,5.0,7.193817164073202,6.421325871037566,2
10.822512775560304,6.0,7.123376917027834,5.90476405650391,2
10.279960630223508,5.0,7.03901144228696,5.1826852857214805,2
10.27478608051029,5.008464763270668,7.0412179125723116,5.30226469352746,2
10.592225062899512,6.0,7.059222506289951,4.407774933302419,2
10.453304646587815,5.0,7.0453304646587815,4.546695353412185,2
11.431749095350286,5.0,7.214762363993432,6.574924004412425,2
10.337401953656641,7.0,7.033740195365664,4.662598046079558,2
10.334894916599994,5.0,7.03348949166,4.66510508279982,2
10.35318100945855,5.379017482693198,7.0353181009458545,4.6468189914043965,2
10.412141254148226,7.0,7.044642478900289,4.731849593040968,2
10.422321213009916,5.0,7.058042214121624,5.241702675597805,2
10.290342079475755,7.0,7.029034207947575,4.70965791978865,2
10.916774230378465,6.0,7.137516135556769,6.0084516578946605,2
10.14611682059455,7.0,7.0146116820594555,4.853883181038971,2
11.191353204528879,5.028557758371079,6.905418027294526,0.5057431738185573,2
10.583908095719984,7.0,7.058390809571998,4.4160919072868765,2
11.443509607589814,5.361166681980064,7.216526440957889,6.587860564987627,2
10.260715501696414,7.0,7.039107325673893,5.28678705646321,2
10.167419245105082,7.0,7.023062494236555,5.098044701052581,2
10.54322545497083,5.0,7.054322545497083,4.456774546997636,2
11.529906541393,6.031667271945869,7.2294859816931165,6.682897197468965,2
10.14081659303257,6.0,7.014081659303257,4.859183408442436,2
11.446468125963051,6.0,7.216970218415797,6.5911149356447165,2
10.404900169182323,6.0,7.043827802270854,4.73528681065169,2
10.40036447619333,7.0,7.057588881007151,5.336837707508005,2
10.225457475806175,6.362141448368436,7.022545747580618,4.7745425233831185,2
10.708084345939529,6.590361008610189,7.106212652890929,5.778892784943119,2
10.629022957628663,5.0,7.062902295762866,4.370977043166592,2
10.19302467001524,6.002566955324578,7.028951481668459,5.212233948003697,2
10.317876627101827,5.0,7.031787662710183,4.682123374937746,2
10.649149989369755,6.0,7.064914998936975,4.350850010092492,2
11.359412455460703,5.0,7.203911868140946,6.495353699225179,2
10.642398739750414,5.0,7.064239873975041,4.357601260249586,2
11.783452202007659,6.188062262866984,7.267517830207118,6.961797420456176,2
10.332774869812258,7.0,7.041356152864724,5.006529085601223,2
11.389218029258142,5.1444034434404,7.118457769403119,3.8718878802754184,2
11.38540738721685,6.320027991570617,7.207811108422513,6.523948130298478,2
11.24072208532156,6.778451995111343,7.186108313687461,6.364794297745976,2
10.532798508107394,5.0,7.05327985081074,4.46720149436068,2
11.278875149997807,7.0,7.191831273445711,6.406762669997589,2
10.34049596464172,5.18031978792557,7.034049596464173,4.6595040310795595,2
24.931279098128357,7.170377297362286,7.902908447603618,0.1426424283890311,3
22.590299009273945,7.43869957540312,7.712899858467707,2.6130042459688014,3
27.411436892805877,7.365689321582362,7.9,0.7343106784176381,3
25.941372005376007,7.7654880215040265,7.68794199193599,1.6543438115021436,3
23.580412614282064,7.7,7.7,0.3,3
23.0,7.681536076606234,8.05784329192748,0.014215670807251939,3
28.61120895787786,7.276106607533263,7.738053303766631,0.9479938181856036,3
26.978294052791515,7.1962274596277975,8.003772540372202,1.7782940527915165,3
23.149117143605427,7.7,8.055264856918372,0.25526485691837175,3
24.40192530029647,7.498716466469021,7.799358233234511,0.6955076326415733,3
28.00690391766785,7.993863184295246,8.296931592147624,0.7276219839144078,3
23.717973405902338,7.8096501875409015,7.89517490622955,0.03860075016360587,3
23.34220983118091,7.55333864377961,7.90445152503948,0.3,3
28.7,7.158414229552027,7.6831715408959464,1.366019292355538,3
25.16444741867385,7.745739005773587,7.977962715110513,0.02203728488948757,3
22.78902046678269,7.461932957167719,7.7,2.442603385490526,3
24.974716715357108,7.147408779218634,7.94272450438214,0.10443767737856384,3
26.752233792936984,7.282588735687671,7.9,5.709344968546867,3
22.952313120857838,7.9,7.752313120857837,0.07153031871324492,3
25.25146685300514,7.2217833216871785,7.8,2.0738075746722417,3
28.109827582958985,7.3345490703688405,7.759270557778696,0.6716313014836234,3
25.879000266009882,7.211285752287126,7.966142743138623,0.6185287348346408,3
22.740303565145314,7.78060713029063,7.958178609128112,0.12091069543594407,3
28.0,8.0,8.280857355519808,0.7816851400965179,3
25.204611155012934,7.2,7.817050929584411,0.14147453520779435,3
24.877691279047735,7.403847868253777,8.018460852698489,1.1909208139050138,3
27.48100478247341,7.403799043505319,8.103799043505319,0.34430143474202235,3
29.019847362515037,7.1,7.93998092031438,0.9401717171705816,3
19.301325964718032,4.828477347298492,7.723840884233836,3.866227620726292,3
17.408262088013284,4.19031365019396,7.481941437955254,1.8871354683139057,3
26.166782063497685,7.699861523802777,7.766643587300463,3.562445931702796,3
28.456321484581995,7.3563214845819935,8.07088098972133,0.18931066387620582,3
25.82052344393651,7.1158953112126975,7.7,1.7252314066361907,3
30.45142969919331,7.037076307051786,7.762923692948214,1.2036546161852684,3
23.17261886192681,7.717261886192682,8.056845284518296,5.0831812429909355,3
30.29085891528163,7.1,6.934988192946942,0.3011229337657147,3
24.073033965674323,7.905118659038738,7.905118659038738,0.18976268192252396,3
21.265963508959388,5.777013087222109,7.664969432072907,0.4503735503142175,3
21.776455499513492,6.168936511598032,7.76295762762605,0.2933351316489207,3
29.075207965284807,7.49860707976311,7.952089380355335,0.2850916992754605,3
18.828257080308003,4.842321817381717,7.778131559273926,1.1633551199119991,3
28.546747544017467,7.1,7.980018664004032,0.3613196463970436,3
24.569793863311038,7.604690794966558,7.9,0.2929638075501631,3
24.983062792170305,7.305645735943231,8.48023992419869,0.9915313960851528,3
25.18285285015521,7.7591426425077605,7.880285785830747,6.921649835629291,3
26.869164739106246,7.338329478212489,7.830835260893756,0.24841531737437117,3
29.95161926100983,7.496774617400655,7.90645076519869,0.5854857783029498,3
28.544689634416397,7.727655182791802,7.791482774187703,0.5233965698856533,3
26.91246479146059,7.2,7.9,0.762323957302952,3
18.753550979371866,4.667201607210556,7.712955543948708,1.1980483375283402,3
33.07162172518833,5.355867630777328,8.18083215066285,5.549929039771045,3
27.23115870958684,7.4723605530342105,7.863819723482895,0.8828309973331048,3
26.92784852987505,7.292784852987505,7.98556970597501,0.6474306326262792,3
23.537459867170213,7.438545011069149,7.877090022138297,0.5773613081130311,3
23.925796159752224,7.6171974398348175,7.808598719917409,0.0,3
29.705729852970226,6.382319717968514,7.6588262526255315,16.63533278728255,3
27.45367780179694,7.1,8.045261733732653,1.9471435106997992,3
29.86903537659704,7.486903537659704,7.7523858493611835,0.19409954743784136,3
28.962372372578127,7.300912450991587,7.700912450991586,1.6498283666400233,3
23.443422377910405,7.795657762208959,7.89565776220896,0.0,3
29.13256399407272,7.173487201185456,7.906051195258176,0.3469744023709119,3
27.980731515608923,7.213763203136483,8.1,0.3696342421955381,3
22.55426009386406,7.274101546976826,7.536620915274778,0.9927164034574796,3
28.05042311896695,7.183192293677684,8.132769174710734,1.488222900338814,3
24.015753842531478,7.661415385822841,7.7,0.3,3
22.346469943212735,7.9,7.810326654047274,0.0,3
27.655386666884535,7.724309333507627,8.09661600006536,1.0689226666230933,3
25.74936833776358,7.753798197028756,7.75822805629393,4.041934382250806,3
27.85807714531868,7.3742314359560455,7.787115717978023,4.838457093626362,3
23.79203495576283,7.792034955762828,7.892034955762829,0.0,3
24.944729291905507,7.417093937858261,7.549344747833072,0.6866610830245771,3
30.995271631011573,7.597044769382232,7.098226861629339,0.14970447693822325,3
24.653686148588466,7.446313851411533,7.746313851411533,0.24631385141153278,3
28.18524330681361,7.907378346593195,8.061067519889791,0.8379121065380901,3
26.830788385520727,7.64618257828109,8.030788385520728,0.030788385520727157,3
27.39612355813779,7.1,7.920775288372442,0.8649606255791291,3
19.952365938341263,4.688895895440744,7.669842270777249,5.225362793573531,3
26.1817637375252,7.17727953280935,7.82272046719065,0.18633777532446982,3
20.55769730777297,6.263291410332182,7.694405897440785,1.9006938460658531,3
29.242592262952524,8.0,7.762129613147626,4.880600192081236,3
25.114844060573613,7.442577969713193,7.581679827258126,0.762809123278012,3
28.0,7.937252829845869,7.737648302092478,1.1380437743390877,3
30.065476907418123,7.373095381483624,6.980713855549126,0.0564996988843885,3
25.8,7.2,7.9,0.2973075538381046,3
24.424929128754723,7.569971651501889,8.054957477252833,0.5662181079396249,3
28.490392545505564,7.1475981363763905,7.704803727247218,0.7065495637077894,3
24.881508761362674,7.180204217500636,7.84823215511285,0.06655321249964696,3
22.926049121562393,8.0,7.807043543982281,1.6806507319143325,3
28.542946938253124,7.289744606712501,7.712180758390627,0.8878192416093733,3
31.37117412985318,7.496939303882545,6.634056716867864,0.6185998609774881,3
24.0,7.3655224259789,7.834477574021101,0.885074753262998,3
29.950394625830008,7.4,7.149605374169991,0.10400223923749613,3
31.0,7.523827667212389,7.0746092224041295,0.1469531066884956,3
16.629194474127196,4.0,8.052972217981829,0.0,3
25.504314254862418,7.702588552917451,7.6,1.9632002699798334,3
31.380818596707076,7.7071227895060614,7.2167134911525235,1.9119957572932886,3
27.973398433529166,7.1946796867058325,8.236880208862779,0.4863119791137222,3
23.42464156048543,7.8841147006446635,7.853971324838834,8.897573953698819,3
23.505886013514118,7.571242376856851,8.073604249831297,0.15184093496666157,3
22.79882066636275,7.251214814171929,7.554634541812178,1.1224277697018745,3
23.844852546766067,7.727573726616967,7.727573726616967,0.2172788201490998,3
21.84167150838953,6.483431838321129,7.982003021560694,0.3065369784756118,3
26.24868600839507,7.2,7.928085134919069,0.1446058025185205,3
23.721474971493574,7.789262514253213,7.810737485746787,0.0,3
26.919918532295494,7.259959266147746,7.959959266147746,0.4938004041239561,3
27.964320605442932,7.452427473923908,8.011893131519022,2.1475725260760914,3
23.697748979889703,7.330707143204653,7.698874489944851,0.0,3
26.95951115627293,7.4,8.121466531181204,0.11902231254586425,3
23.887977053719233,7.706011473140383,7.8939885268596175,0.0,3
23.937166764556405,7.812388921518801,7.9,0.0,3
23.37081340548972,7.852531083067662,8.025315792462575,0.05222488654866725,3
17.625972663675398,4.827200301198987,7.544775146050539,2.225972663675398,3
27.470636475012512,7.101835220311718,7.896329559376564,0.9632955937656381,3
28.66197112692047,7.464788450768188,7.967605774615906,0.20774664080829217,3
26.17828142682312,7.234389220620283,7.9,0.16877844124056698,3
24.52536747797031,7.556932869731251,7.9,0.36460069540312295,3
25.086336262779735,7.112576192190518,7.950935618066107,0.15964335109834848,3
28.92278578192409,7.3970477092321225,7.974261927308031,2.0426192730803074,3
29.252872056320122,7.1,7.853740604760888,0.3436322817536891,3
22.837091086267414,7.224679920889917,7.56245205819128,1.4926314111281314,3
31.23473004807174,7.3469460096143475,7.093892019228696,1.4128188910776185,3
27.39108588933812,7.29554294466906,7.9782171778676245,1.10891411066188,3
24.204572302278056,7.901524100759352,7.9507620503796765,0.0,3
23.74602629389435,7.29841051755774,7.85079474122113,0.6670697620214967,3
24.892183161345017,7.353908419327492,8.068732645380063,0.6226410647075555,3
27.479128144387413,7.3916512577549645,8.084373844331623,0.43228665877036354,3
33.1122608481185,6.364492932345815,7.486463675180176,5.249043392474008,3
31.798908370941184,7.757344199896615,7.242655800103385,0.22007738588413286,3
26.611378233905516,7.444551293562205,7.8554487064377945,0.6975320248069272,3
27.029894887545375,7.612375606149523,7.770105112454623,0.292782062532412,3
24.443666045243646,7.7,7.835916511310912,0.6397912782772794,3
24.45771405411765,7.9718093694117655,7.985904684705883,0.0,3
27.301074406180117,7.220429762472047,7.660214881236023,0.2863438099776372,3
23.056294848497927,7.346912373748274,7.618764949499309,0.0919004141488261,3
30.09468682735265,7.521252690589394,7.379222449560417,0.15792224495604162,3
23.290024667328602,6.802765828202519,7.6712489721946415,11.292618670645668,3
26.73999758817432,7.2,7.736400337655596,0.6552795851659827,3
24.577734154274893,7.782533450610699,7.882533450610699,0.0,3
24.510645712632293,7.585805716490274,7.889354287367706,0.4212914252645886,3
33.696741892631344,4.9663602840939385,8.194263438479519,6.373589649484652,3
18.223694558784594,4.604061304880972,7.575720571290426,3.6216843407952717,3
26.05654192078169,7.395638719478874,7.852180640260563,0.5218064026056322,3
27.166547573975155,7.291636893493789,8.061091262329192,0.758036699212733,3
24.504081227342326,7.593878158986512,8.09183754531535,0.5877563179730251,3
33.0,7.376069328354731,7.656030812602102,12.547668764527394,3
27.11288604230344,7.155301993956651,7.955301993956652,0.8340940181300458,3
26.8,7.141727533872613,7.941727533872613,0.5718005745197487,3
23.35467128027455,7.477335640137277,7.8,0.9757846020804097,3
28.0,7.691201521961323,8.054399239019338,1.1840114147099223,3
18.51884302541663,4.088641624376236,7.6480818477120796,1.7113583756237636,3
30.746098826822486,7.476170351953254,8.075130039105916,1.0492197653644975,3
23.61209142096519,7.7293028596782705,7.82930285967827,0.0,3
28.203431281535924,7.6372549747712615,8.040686256307184,1.2473042583170828,3
30.641316179235154,7.456526471694061,7.5396709551912116,0.6581440374033203,3
27.390903374824425,7.198483895804071,7.9,0.3027289875526715,3
24.160698202596222,7.589114728128788,8.118237471610453,0.4706411897398094,3
19.89186679742726,4.301759916155952,7.591649817673973,2.027912446764095,3
33.0,6.8,7.466800985329382,13.763577337424234,3
22.897300644478452,7.800449892586924,8.098650322239227,0.0,3
28.581205617018636,7.274361685105591,8.058120561701864,0.2989786961689457,3
30.13312765706843,7.284773693479431,7.730452613041139,0.18940328831507117,3
18.55310931141343,5.364146933343381,7.5904852984202185,1.8714239874599892,3
26.87169001418656,7.36792250354664,7.983961251773319,0.18396125177331968,3
28.900464800917078,7.2,7.867054000764231,1.0,3
24.297694828362474,7.4,7.642527832623211,0.13678061588553148,3
26.085262090425307,7.47210686436204,8.014737909574693,1.2466865055855911,3
23.68223678206214,7.597548514642259,7.615490144962303,1.6322413453394846,3
23.50096707590014,7.779613169639944,7.879613169639944,0.0,3
19.828779632189697,4.682808876735445,8.195088250495841,0.9754412524792062,3
30.0,7.8021073097719285,7.997892690228071,2.4666664896006227,3
26.98072517414133,7.409637412929335,8.0,0.362872278505759,3
27.434868766614734,7.3,7.937207640734971,0.8139617963251491,3
28.85185477483597,7.2,7.776688797039526,0.6932448118418955,3
26.90421094354461,7.3265289443310335,7.917685962887356,0.29903148298474,3
22.50957741142526,7.7,7.9287322342757784,0.0,3
24.413898457907326,7.802779691581465,7.854169537372198,0.14583046262780205,3
24.472154023657104,7.584928365304407,7.908458215314155,0.3963452156049948,3
23.013281680368173,7.365781221308788,7.734218778691211,3.277514295185726,3
24.51429300202292,6.172104089635196,7.775714650101146,8.010000850236008,3
23.937399368691032,7.441733754205978,7.810433438551494,0.3358746054318963,3
16.498060401444548,4.013005064756178,7.459366838458858,6.83923299047545,3
24.023799907848318,7.817147242021168,7.8047599815696636,0.9714401105820191,3
22.404283557527258,7.508567115054514,7.9,0.9571644247274314,3
32.11041374972215,5.333751750166712,7.566718968770839,0.6488330999777716,3
24.863861815599737,7.30891054752021,8.1,1.2258423228315491,3
28.449772400175316,7.149974711130591,7.950025288869409,0.21989884452236383,3
32.925099600656175,7.150199201312347,7.0915449325313435,4.579459935265399,3
23.06788386265817,7.976286446777581,8.133133886407169,2.251334770509315,3
29.994888244350534,7.2,7.710223511298932,0.5020767787433279,3
28.869559207810983,7.313039471873989,7.882598679684971,1.1043756704757794,3
30.073330118435866,7.385333976312827,7.041335905251309,0.280266216581021,3
29.49865082658784,7.1,7.611446503296287,0.16365854802553817,3
23.81002640183373,7.460220360886899,7.899291519938282,0.29775066004584333,3
25.38787758392041,7.111667328843775,7.984348370472439,1.1058626792167252,3
29.418802051158917,7.168036513029837,8.262395897682161,0.769702150115259,3
24.066373360073577,7.667964803208829,7.645309868805886,3.1550103167043044,3
26.31223538073352,7.417552923853296,7.9,0.7114352334865365,3
24.628358089039562,7.457213970320146,7.738142646880098,0.24278602967985427,3
29.256396679636,7.471801660182,7.964099169909,0.15243470946815002,3
24.746203860901005,7.413449034774749,7.8865509652252515,0.6134490347747487,3
21.31033524053603,4.511957008920361,7.636164427677061,4.736796666384335,3
31.10730041521206,7.255983730586327,7.264097616482038,3.1273817622804234,3
24.91768972825904,7.5184474627309,7.829287135975504,4.48575870561409,3
30.76336908841423,7.123663091158577,7.776336908841423,0.18175129198188178,3
27.21412896882955,7.289624639197314,7.879249278394628,1.0,3
17.836230704653453,5.105350197842271,7.556709652045609,1.761349223205377,3
25.82855652530824,7.809484067488638,7.95237101687216,1.597618550843608,3
29.553929933129265,7.4922957238386765,7.223035033435369,0.138443585758015,3
30.74983899211176,7.19381037795809,7.51856886612573,0.054983899211176,3
27.264696577330728,7.1,8.111757261864582,0.9600189822453171,3
28.172477568845782,7.186238784422891,7.741283646731327,0.8651400873443318,3
23.964575089783676,7.777460461424711,7.788191696594558,0.9173418761619112,3
23.7462613759929,7.469392063989355,7.7,0.3,3
31.275056358397993,7.659688327431869,7.363696951329485,0.21314025265565867,3
25.593869507596327,7.4346956649785945,7.9,1.0,3
23.85847424754516,7.818093197328161,7.8,0.7877113713177404,3
23.71285297867192,7.70321324466798,7.804819867001969,0.009639734003938916,3
26.10284482476168,7.459431035047664,7.9,0.8580086226668231,3
23.991236286265213,7.660824190843475,7.830412095421737,0.0,3
27.64124061515357,7.3542331072764275,8.012992492122857,0.9237300678170716,3
23.695869646931424,7.335043576317707,7.678347858772568,0.0,3
23.477669667119507,7.2004864979622125,7.644660665760983,0.0,3
28.0,7.954852242007384,8.194356530250921,0.9638817936059066,3
28.364712793991583,7.345885117596633,8.1,0.20682062652353597,3
31.309974120425544,7.008231224642145,7.381794654932311,0.7135893098646235,3
27.114119087261844,7.2,7.952353181210308,0.2418825449682459,3
26.82473536014989,7.208245120049964,7.9,0.26596096039971134,3
19.540521867739056,4.870858461565694,7.695752476393067,4.086959318509583,3
18.60069542448008,4.386374757633123,8.110392787895178,0.55196393947589,3
14.921273592644097,4.0,7.288522768973847,2.676570162070588,3
30.778552765542816,7.116085425842889,6.737532660300075,0.27179597895145197,3
24.45607247385057,7.3175710104597735,7.708785505229887,1.9811111637557437,3
22.954532812084878,7.794546718791512,8.089093437583024,0.0,3
28.283734488981633,7.516265511018367,7.918933003148105,1.444691071564518,3
28.750834280049823,7.250834280049825,7.667779040066433,1.9594735160680938,3
24.40321120713257,7.498929597622476,7.798929597622476,0.6946479881123817,3
31.438391336936206,7.7,8.1,0.9791115235314913,3
24.19954511395844,7.4402122801527275,7.80015162868052,2.0384582254133194,3
24.78151082885291,7.637903842511703,7.672678310568679,6.979923594884518,3
24.736647389879444,7.221117536706853,7.621117536706852,1.2111753670685261,3
22.61372191216489,6.273436544536021,7.720856102886606,0.2417122057732119,3
23.278888489024318,6.130149586703425,7.730461813950559,6.662775234983451,3
27.905335322460875,7.10788872312826,7.992111276871739,0.034199701630868926,3
28.14703367216135,7.204901122405379,8.046087653540837,0.3491195082600601,3
